INSERT ALL
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00001', 'Valerie', 'Dominguez', TO_DATE('1995-06-20', 'YYYY-MM-DD'), 'Couple', 'O', 'L00053', 'robertwilliams@example.org', '808-871-7463x82')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00090', 'Joseph', 'Norman', TO_DATE('1970-07-26', 'YYYY-MM-DD'), 'Group', 'F', 'L00088', 'millerlori@example.org', '449-698-0397')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00091', 'Christy', 'Hall', TO_DATE('1974-05-12', 'YYYY-MM-DD'), 'Group', 'M', 'L00096', 'richardskaitlyn@example.com', '001-770-835-847')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00092', 'Desiree', 'Boyd', TO_DATE('1969-08-21', 'YYYY-MM-DD'), 'Group', 'O', 'L00010', 'gwilliamson@example.com', '+1-293-763-8532')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00093', 'Jake', 'Mcclain', TO_DATE('1960-12-26', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00088', 'torresnicholas@example.net', '001-535-694-597')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00094', 'Karen', 'Johnson', TO_DATE('1944-01-15', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00083', 'kirsten71@example.com', '(214)740-0409')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00095', 'Melissa', 'Perez', TO_DATE('1977-03-16', 'YYYY-MM-DD'), 'Group', 'O', 'L00076', 'henryandrew@example.net', '676.593.4173')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00096', 'Regina', 'Crawford', TO_DATE('1991-12-14', 'YYYY-MM-DD'), 'Couple', 'O', 'L00106', 'shannon11@example.net', '759-334-8093')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00097', 'Scott', 'Arroyo', TO_DATE('1998-11-01', 'YYYY-MM-DD'), 'Couple', 'M', 'L00009', 'qmartinez@example.net', '(568)633-5178')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00098', 'Bryan', 'Reynolds', TO_DATE('2002-05-01', 'YYYY-MM-DD'), 'Student', 'M', 'L00085', 'epetersen@example.com', '799.595.9468x75')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00099', 'Jane', 'Parker', TO_DATE('1980-12-14', 'YYYY-MM-DD'), 'Group', 'F', 'L00102', 'wclark@example.com', '(725)544-5182x4')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00100', 'Robert', 'Dixon', TO_DATE('1993-03-12', 'YYYY-MM-DD'), 'Couple', 'M', 'L00029', 'josephoconnell@example.com', '541.259.9126x51')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00101', 'Thomas', 'Davis', TO_DATE('1953-12-28', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00098', 'marissamarshall@example.com', '001-835-893-971')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00102', 'Michael', 'Lawson', TO_DATE('1962-07-30', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00006', 'bhartman@example.org', '+1-716-850-8124')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00103', 'Joseph', 'Davis', TO_DATE('2004-05-07', 'YYYY-MM-DD'), 'Student', 'O', 'L00024', 'uwhite@example.com', '609-856-7814x35')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00104', 'Marcus', 'Garcia', TO_DATE('1979-07-02', 'YYYY-MM-DD'), 'Group', 'O', 'L00022', 'coxkevin@example.net', '809.538.3907x63')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00105', 'Ruth', 'Hinton', TO_DATE('1951-09-09', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00014', 'hooverangela@example.net', '001-810-378-841')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00106', 'Jonathan', 'Clark', TO_DATE('1952-12-11', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00040', 'ryansheppard@example.net', '+1-911-999-8855')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00107', 'Nicole', 'Hernandez', TO_DATE('1948-04-14', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00089', 'wlewis@example.com', '423-596-0567')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00108', 'Elizabeth', 'Gomez', TO_DATE('1972-05-19', 'YYYY-MM-DD'), 'Group', 'F', 'L00008', 'garciastephen@example.org', '411-206-5738')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00109', 'Robert', 'Sanchez', TO_DATE('1985-09-15', 'YYYY-MM-DD'), 'Couple', 'M', 'L00091', 'eric45@example.net', '(745)314-9720')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00110', 'Erica', 'Cruz', TO_DATE('1951-06-15', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00100', 'jasoneverett@example.org', '389-653-6848x04')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00111', 'Erica', 'Johnson', TO_DATE('1992-07-31', 'YYYY-MM-DD'), 'Couple', 'O', 'L00027', 'john59@example.com', '(776)853-7187x6')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00112', 'John', 'Bradley', TO_DATE('1993-09-21', 'YYYY-MM-DD'), 'Couple', 'F', 'L00011', 'fmcmillan@example.com', '509.798.9692x70')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00113', 'Sarah', 'Parrish', TO_DATE('1952-02-26', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00014', 'jenniferpeterson@example.net', '(460)656-9548')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00114', 'Daniel', 'Wells', TO_DATE('2003-04-25', 'YYYY-MM-DD'), 'Student', 'M', 'L00028', 'vsilva@example.org', '+1-238-664-7797')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00115', 'Isaac', 'Dawson', TO_DATE('1972-04-11', 'YYYY-MM-DD'), 'Group', 'O', 'L00101', 'ibrown@example.org', '7682430242')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00116', 'James', 'Bowers', TO_DATE('1975-12-05', 'YYYY-MM-DD'), 'Group', 'O', 'L00061', 'smarquez@example.net', '652.654.4857x53')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00117', 'Heidi', 'Davidson', TO_DATE('2003-03-02', 'YYYY-MM-DD'), 'Student', 'O', 'L00015', 'ritteramy@example.com', '734.952.0817')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00118', 'David', 'Owens', TO_DATE('1960-03-14', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00061', 'wayne19@example.org', '697.265.4891x28')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00119', 'Rodney', 'Hoffman', TO_DATE('1948-03-15', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00041', 'zthompson@example.org', '951-672-4916x00')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00120', 'Joel', 'Walton', TO_DATE('1970-01-06', 'YYYY-MM-DD'), 'Group', 'O', 'L00070', 'carlsondennis@example.net', '+1-911-392-5689')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00121', 'Melissa', 'Macias', TO_DATE('1972-11-19', 'YYYY-MM-DD'), 'Group', 'O', 'L00044', 'smacdonald@example.com', '2106168143')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00122', 'James', 'Miller', TO_DATE('2005-06-19', 'YYYY-MM-DD'), 'Student', 'F', 'L00015', 'robert40@example.com', '2793719880')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00123', 'Mary', 'Dyer', TO_DATE('1989-11-10', 'YYYY-MM-DD'), 'Couple', 'F', 'L00004', 'vanessa97@example.net', '(512)633-6328')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00124', 'Patrick', 'Kim', TO_DATE('1979-10-29', 'YYYY-MM-DD'), 'Group', 'O', 'L00012', 'herreradeborah@example.net', '001-777-516-034')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00125', 'Laurie', 'Holmes', TO_DATE('1987-11-08', 'YYYY-MM-DD'), 'Couple', 'F', 'L00050', 'patrick72@example.com', '001-781-837-602')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00126', 'Russell', 'Rowe', TO_DATE('1993-10-09', 'YYYY-MM-DD'), 'Couple', 'O', 'L00042', 'thomas56@example.net', '885-423-1057x11')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00127', 'Tommy', 'Shepard', TO_DATE('1967-01-10', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00092', 'sampsonjohn@example.net', '(953)541-7960x5')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00128', 'Kevin', 'Williams', TO_DATE('1990-05-28', 'YYYY-MM-DD'), 'Couple', 'F', 'L00040', 'qjordan@example.org', '+1-894-861-0428')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00129', 'Monique', 'Cook', TO_DATE('1946-07-27', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00086', 'martinkatherine@example.org', '+1-893-872-6642')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00130', 'Sarah', 'Wade', TO_DATE('2004-08-23', 'YYYY-MM-DD'), 'Student', 'M', 'L00101', 'tracykidd@example.net', '+1-624-788-9991')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00131', 'Abigail', 'Miller', TO_DATE('1973-12-29', 'YYYY-MM-DD'), 'Group', 'M', 'L00101', 'adamslisa@example.org', '482-774-1929')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00132', 'Mary', 'Everett', TO_DATE('1962-06-05', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00056', 'tranlisa@example.net', '001-950-851-901')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00133', 'Claudia', 'Anderson', TO_DATE('1956-04-01', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00067', 'bwheeler@example.com', '458.589.4830x74')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00134', 'Sarah', 'Sanchez', TO_DATE('1969-08-03', 'YYYY-MM-DD'), 'Group', 'M', 'L00009', 'halljohnny@example.org', '+1-837-962-9835')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00135', 'Scott', 'Esparza', TO_DATE('1944-02-13', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00051', 'perezsamantha@example.net', '896.986.4582')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00136', 'Kylie', 'Ross', TO_DATE('1996-06-04', 'YYYY-MM-DD'), 'Couple', 'F', 'L00033', 'russell58@example.com', '+1-466-624-1887')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00137', 'Nicholas', 'Adams', TO_DATE('1984-11-07', 'YYYY-MM-DD'), 'Couple', 'M', 'L00027', 'heatherwoods@example.org', '228.325.7466x72')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00138', 'Jessica', 'Miller', TO_DATE('1961-03-21', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00033', 'christinemills@example.org', '001-377-547-498')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00139', 'Jesse', 'Baker', TO_DATE('1994-01-23', 'YYYY-MM-DD'), 'Couple', 'F', 'L00066', 'andrewwheeler@example.org', '001-744-886-650')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00140', 'Miranda', 'Manning', TO_DATE('1967-12-15', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00024', 'jacksonkatelyn@example.com', '(504)761-1591x0')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00141', 'Kristine', 'Johnson', TO_DATE('1967-01-29', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00057', 'rogersrhonda@example.org', '533-956-7416')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00142', 'Robert', 'Horn', TO_DATE('1976-02-19', 'YYYY-MM-DD'), 'Group', 'O', 'L00068', 'fergusonchristopher@example.com', '5736219598')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00143', 'Kathy', 'Smith', TO_DATE('1997-10-01', 'YYYY-MM-DD'), 'Couple', 'F', 'L00008', 'jenniferfernandez@example.com', '227-844-2967x18')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00144', 'Jason', 'Cox', TO_DATE('1962-04-19', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00082', 'rmorris@example.org', '+1-365-222-3409')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00145', 'Ashley', 'Newman', TO_DATE('2005-03-24', 'YYYY-MM-DD'), 'Student', 'O', 'L00059', 'beardlinda@example.net', '461-317-9523x45')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00146', 'Kevin', 'Farley', TO_DATE('1953-10-13', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00077', 'christopherboyd@example.net', '853.352.3673')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00147', 'Samantha', 'Flores', TO_DATE('2000-01-08', 'YYYY-MM-DD'), 'Student', 'F', 'L00099', 'lewiszachary@example.org', '(463)582-1480')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00148', 'Matthew', 'Collins', TO_DATE('1959-12-10', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00055', 'pbrown@example.net', '863-281-7622')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00149', 'Christy', 'Fisher', TO_DATE('1945-10-27', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00009', 'sheliamack@example.org', '6672033063')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00150', 'Darren', 'Henson', TO_DATE('2001-07-17', 'YYYY-MM-DD'), 'Student', 'O', 'L00090', 'sylviafisher@example.net', '832.574.0470')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00151', 'Cassandra', 'Miller', TO_DATE('1954-08-19', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00104', 'joerodriguez@example.net', '475-815-8334x80')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00152', 'Michael', 'Peters', TO_DATE('1984-08-08', 'YYYY-MM-DD'), 'Couple', 'O', 'L00022', 'paula49@example.com', '(769)827-0482x4')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00153', 'Amy', 'Rich', TO_DATE('2003-08-27', 'YYYY-MM-DD'), 'Student', 'F', 'L00073', 'meganreyes@example.org', '312-674-6444')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00154', 'Juan', 'Scott', TO_DATE('1954-05-03', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00073', 'johnburton@example.com', '+1-460-824-0145')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00155', 'Michele', 'Knapp', TO_DATE('2000-06-06', 'YYYY-MM-DD'), 'Student', 'O', 'L00030', 'sarahsimmons@example.net', '+1-587-287-6560')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00156', 'Michael', 'Jackson', TO_DATE('1993-07-16', 'YYYY-MM-DD'), 'Couple', 'M', 'L00100', 'jason04@example.org', '(359)250-9063x4')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00157', 'Reginald', 'Bautista', TO_DATE('1981-08-26', 'YYYY-MM-DD'), 'Group', 'O', 'L00065', 'xhaynes@example.net', '+1-668-287-1660')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00158', 'Ronald', 'Lamb', TO_DATE('2000-12-05', 'YYYY-MM-DD'), 'Student', 'O', 'L00079', 'obrienjames@example.com', '6369786562')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00159', 'Mia', 'Cannon', TO_DATE('1987-01-13', 'YYYY-MM-DD'), 'Couple', 'F', 'L00033', 'valenciagina@example.net', '551.577.7599x32')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00160', 'Michael', 'Elliott', TO_DATE('1953-04-18', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00021', 'cpalmer@example.org', '702-321-2379x88')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00161', 'Teresa', 'Wolfe', TO_DATE('1981-12-16', 'YYYY-MM-DD'), 'Group', 'F', 'L00031', 'petersonmelissa@example.com', '802.851.2731')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00162', 'Michael', 'Elliott', TO_DATE('1947-05-07', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00025', 'xdavis@example.org', '8076262631')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00163', 'Larry', 'Bowers', TO_DATE('1990-08-10', 'YYYY-MM-DD'), 'Couple', 'F', 'L00006', 'andreamiller@example.com', '347-454-7561x04')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00164', 'Jennifer', 'Phelps', TO_DATE('1969-01-02', 'YYYY-MM-DD'), 'Group', 'F', 'L00044', 'heather78@example.net', '562-790-2557')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00165', 'Catherine', 'Lin', TO_DATE('1972-11-08', 'YYYY-MM-DD'), 'Group', 'O', 'L00067', 'sholland@example.com', '+1-257-712-4781')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00166', 'Jeffrey', 'Price', TO_DATE('1981-01-23', 'YYYY-MM-DD'), 'Group', 'F', 'L00035', 'lisadavis@example.org', '716.607.4118x31')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00167', 'Charles', 'Proctor', TO_DATE('1987-05-21', 'YYYY-MM-DD'), 'Couple', 'F', 'L00062', 'megan33@example.com', '(806)740-9906x9')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00168', 'Kaitlyn', 'Howell', TO_DATE('1951-07-22', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00014', 'baldwinbethany@example.com', '001-764-623-785')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00169', 'Vanessa', 'Suarez', TO_DATE('1997-11-09', 'YYYY-MM-DD'), 'Couple', 'M', 'L00058', 'twelch@example.org', '935.431.1831')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00170', 'Wendy', 'Alexander', TO_DATE('1989-02-03', 'YYYY-MM-DD'), 'Couple', 'F', 'L00068', 'jennifer32@example.com', '001-741-870-293')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00171', 'Alexis', 'Norris', TO_DATE('1981-11-24', 'YYYY-MM-DD'), 'Group', 'M', 'L00062', 'freemanjessica@example.net', '799-392-2634x75')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00172', 'Paige', 'Strong', TO_DATE('1982-02-14', 'YYYY-MM-DD'), 'Group', 'O', 'L00045', 'cathy66@example.net', '638-258-7479x33')
